Block ID,Property ID,Base property ID,Building name,Streetaddress,CLUE small area,Construction year,Refurbished year,Number of floors (above ground),Predominant space use,Accessibility type,Accessibility type description,Accessibility rating,Bicycle spaces,Has showers
2511,617855,617855,,MarketStreet,Kensington,1990,,2,House/Townhouse,,,,,
2512,617848,617848,,DruryStreet,Kensington,1990,,2,House/Townhouse,,,,,
2512,617931,617931,,ExportLane,Kensington,1990,,2,House/Townhouse,,,,,
2512,617847,617847,,DruryStreet,Kensington,1990,,2,House/Townhouse,,,,,
2512,617924,617924,,MarketStreet,Kensington,1990,,2,House/Townhouse,,,,,
2512,617849,617849,,DruryStreet,Kensington,1990,,2,House/Townhouse,,,,,
2512,617850,617850,,DruryStreet,Kensington,1990,,2,House/Townhouse,,,,,
2512,617923,617923,,MarketStreet,Kensington,1990,,2,House/Townhouse,,,,,
2512,617925,617925,,MarketStreet,Kensington,1990,,2,House/Townhouse,,,,,
2512,617926,617926,,MarketStreet,Kensington,1990,,2,House/Townhouse,,,,,
2512,617927,617927,,ExportLane,Kensington,1990,,2,House/Townhouse,,,,,
2512,617928,617928,,ExportLane,Kensington,1990,,2,House/Townhouse,,,,,
2512,617800,617800,,RigbyLane,Kensington,1989,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
2512,617838,617838,,WatsonsWalk,Kensington,1989,,2,House/Townhouse,,,,,
2512,617840,617840,,RigbyLane,Kensington,1989,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2512,617841,617841,,RigbyLane,Kensington,1989,,2,House/Townhouse,,,,,
2512,617842,617842,,RigbyLane,Kensington,1989,,2,House/Townhouse,,,,,
2512,617843,617843,,RigbyLane,Kensington,1989,,2,House/Townhouse,,,,,
2512,617844,617844,,DruryStreet,Kensington,1990,,1,House/Townhouse,,,,,
2512,617805,617805,,ExportLane,Kensington,1990,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
2513,615228,615228,,EpsomRoad,Kensington,1890,,2,House/Townhouse,,,,,
2513,615230,615230,,EpsomRoad,Kensington,1970,,3,Unoccupied - Under Renovation,Low level of accessibility,All entrances have steps,1,0,
2513,615220,615220,,HopetounStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615227,615227,,EpsomRoad,Kensington,1890,,2,House/Townhouse,,,,,
2513,615226,615226,,HopetounStreet,Kensington,1930,,1,House/Townhouse,,,,,
2513,615224,615224,,HopetounStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615222,615222,,HopetounStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615218,615218,,HopetounStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615216,615216,,HopetounStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615215,615215,,HopetounStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615213,615213,,HopetounStreet,Kensington,1900,,2,House/Townhouse,,,,,
2513,615628,615628,,MarketStreet,Kensington,1985,,2,Residential Apartment,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
2513,615207,615207,,HopetounStreet,Kensington,1999,,2,House/Townhouse,,,,,
2513,615636,615636,,PercyStreet,Kensington,1910,,1,House/Townhouse,,,,,
2513,615204,615204,,HopetounStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615202,615202,,HopetounStreet,Kensington,1900,,2,House/Townhouse,,,,,
2513,615209,615209,,HopetounStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615638,615638,,APercyStreet,Kensington,1985,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
2513,615199,615199,,HopetounStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615136,615136,,GordonCrescent,Kensington,1900,,1,House/Townhouse,,,,,
2513,615650,615650,,MarketStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615649,615649,,MarketStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615647,615647,,MarketStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615645,615645,,PercyStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615634,615634,,EpsomRoad,Kensington,1910,,1,House/Townhouse,,,,,
2513,615641,615641,,PercyStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615094,615094,,APercyStreet,Kensington,1990,,2,Residential Apartment,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
2513,615090,615090,,MarketStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615088,615088,,MarketStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615087,615087,,MarketStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615084,615084,,MarketStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615196,615196,,HopetounStreet,Kensington,1915,,2,House/Townhouse,,,,,
2513,615140,615140,,GordonCrescent,Kensington,1900,,1,House/Townhouse,,,,,
2513,615110,615110,,PercyStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615170,615170,,GordonCrescent,Kensington,1900,,1,House/Townhouse,,,,,
2513,615190,615190,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615092,615092,,PercyStreet,Kensington,1935,,1,House/Townhouse,,,,,
2513,615132,615132,,GordonCrescent,Kensington,1900,,1,House/Townhouse,,,,,
2513,615180,615180,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615176,615176,,McCrackenStreet,Kensington,1900,,2,House/Townhouse,,,,,
2513,615185,615185,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615171,615171,,McCrackenStreet,Kensington,1915,,1,House/Townhouse,,,,,
2513,615166,615166,,GordonCrescent,Kensington,1900,,1,House/Townhouse,,,,,
2513,615137,615137,,GordonCrescent,Kensington,1900,,1,House/Townhouse,,,,,
2513,615135,615135,,GordonCrescent,Kensington,1900,,2,House/Townhouse,,,,,
2513,615163,615163,,GordonCrescent,Kensington,1900,,2,House/Townhouse,,,,,
2513,615143,615143,,GordonCrescent,Kensington,1900,,1,House/Townhouse,,,,,
2513,615142,615142,,GordonCrescent,Kensington,1900,,1,House/Townhouse,,,,,
2513,615081,615081,,MarketStreet,Kensington,1900,,1,House/Townhouse,,,,,
2513,615172,615172,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2514,615882,615882,,MarketStreet,Kensington,1984,,1,House/Townhouse,,,,,
2514,615881,615881,,AMarketStreet,Kensington,1984,,1,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2514,615869,615869,,MarketStreet,Kensington,1900,,1,House/Townhouse,,,,,
2514,615865,615865,,AMarketStreet,Kensington,1900,,2,House/Townhouse,,,,,
2514,615861,615861,,GordonCrescent,Kensington,1900,,1,House/Townhouse,,,,,
2514,615855,615855,,GordonCrescent,Kensington,1900,,1,House/Townhouse,,,,,
2514,615956,615956,,MarketStreet,Kensington,1900,,2,House/Townhouse,,,,,
2514,615857,615857,,GordonCrescent,Kensington,1900,,1,House/Townhouse,,,,,
2514,615854,615854,,GordonCrescent,Kensington,1900,,1,House/Townhouse,,,,,
2514,615883,615883,,MarketStreet,Kensington,1900,,1,House/Townhouse,,,,,
2514,615884,615884,,MarketStreet,Kensington,1900,,1,House/Townhouse,,,,,
2514,615885,615885,,MarketStreet,Kensington,1900,,1,House/Townhouse,,,,,
2514,615830,615830,,McCrackenStreet,Kensington,1992,,2,House/Townhouse,,,,,
2514,615852,615852,,GordonCrescent,Kensington,1900,,1,House/Townhouse,,,,,
2514,615832,615832,,McCrackenStreet,Kensington,1992,,2,House/Townhouse,,,,,
2514,615833,615833,,McCrackenStreet,Kensington,1992,,2,House/Townhouse,,,,,
2514,615834,615834,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2514,615835,615835,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2514,615836,615836,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2514,615847,615847,,McCrackenStreet,Kensington,1913,,1,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
2514,615837,615837,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2514,615849,615849,,GordonCrescent,Kensington,2004,,2,House/Townhouse,,,,,
2514,615846,615846,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2514,615845,615845,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2514,615844,615844,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2514,615843,615843,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2514,615842,615842,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2514,615840,615840,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2515,618402,618398,Kensington Neighbourhood Centre,AnthonyStreet,Kensington,,,1,Community Use,High level of accessibility,Main Entrance has ramp,3,0,
2515,618309,618309,,RacecourseRoad,Kensington,1991,,2,House/Townhouse,,,,,
2515,618145,618145,,MaloneyStreet,Kensington,1995,,2,House/Townhouse,,,,,
2515,618146,618146,,MaloneyStreet,Kensington,1995,,2,House/Townhouse,,,,,
2515,618147,618147,,MaloneyStreet,Kensington,1995,,2,House/Townhouse,,,,,
2515,618148,618148,,MaloneyStreet,Kensington,1995,,2,House/Townhouse,,,,,
2515,618144,618144,,MaloneyStreet,Kensington,1995,,2,House/Townhouse,,,,,
2515,618310,618310,,RacecourseRoad,Kensington,1991,,2,House/Townhouse,,,,,
2515,618312,618312,,MaloneyStreet,Kensington,1992,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2515,618399,618398,,BellairStreet,Kensington,,,1,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
2515,618130,618130,,MaloneyStreet,Kensington,1994,,2,House/Townhouse,,,,,
2515,618401,618398,,BellairStreet,Kensington,,,1,Office,High level of accessibility,Main Entrance has ramp,3,0,
2515,618142,618142,,MaloneyStreet,Kensington,1995,,2,House/Townhouse,,,,,
2515,618400,618398,Kensington Town Hall,BellairStreet,Kensington,1901,2015,2,Community Use,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,
2515,618124,618124,,MaloneyStreet,Kensington,1992,,2,House/Townhouse,,,,,
2515,618141,618141,,MaloneyStreet,Kensington,1995,,2,House/Townhouse,,,,,
2515,618123,618123,,MaloneyStreet,Kensington,1992,,2,House/Townhouse,,,,,
2515,618126,618126,,MaloneyStreet,Kensington,1992,,2,House/Townhouse,,,,,
2515,618127,618127,,MaloneyStreet,Kensington,1992,,2,House/Townhouse,,,,,
2515,618132,618132,,MaloneyStreet,Kensington,1994,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2515,618137,618137,,MaloneyStreet,Kensington,1995,,2,House/Townhouse,,,,,
2515,618120,618120,,MaloneyStreet,Kensington,1992,,2,House/Townhouse,,,,,
2515,618133,618133,,MaloneyStreet,Kensington,1994,,2,House/Townhouse,,,,,
2515,618134,618134,,MaloneyStreet,Kensington,1994,,2,House/Townhouse,,,,,
2515,618135,618135,,MaloneyStreet,Kensington,1994,,3,House/Townhouse,,,,,
2515,618131,618131,,MaloneyStreet,Kensington,1994,,2,House/Townhouse,,,,,
2515,618122,618122,,MaloneyStreet,Kensington,1992,,2,House/Townhouse,,,,,
2516,614679,614679,,McConnellStreet,Kensington,1900,,1,House/Townhouse,,,,,
2516,614680,614680,,McConnellStreet,Kensington,1900,,1,House/Townhouse,,,,,
2516,614785,614785,,McConnellStreet,Kensington,1900,,1,House/Townhouse,,,,,
2516,614792,614792,,McConnellStreet,Kensington,1900,,1,House/Townhouse,,,,,
2516,614811,614811,,McConnellStreet,Kensington,1900,,1,House/Townhouse,,,,,
2516,614813,614813,,McConnellStreet,Kensington,1900,,1,House/Townhouse,,,,,
2516,627188,627188,,McConnellStreet,Kensington,1900,,1,House/Townhouse,,,,,
2516,614678,614678,,McConnellStreet,Kensington,1900,,1,House/Townhouse,,,,,
2516,614654,614654,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2516,627187,627187,,AMcConnellStreet,Kensington,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2516,614609,614609,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2516,614663,614663,,McConnellStreet,Kensington,1900,,1,House/Townhouse,,,,,
2516,614596,614596,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2516,614670,614670,,McConnellStreet,Kensington,1900,,1,House/Townhouse,,,,,
2516,614616,614616,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2516,614631,614631,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2516,614640,614640,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2516,614652,614652,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2516,614658,614658,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2516,614587,614587,,McCrackenStreet,Kensington,1900,,1,House/Townhouse,,,,,
2517,614556,614556,,BellairStreet,Kensington,1900,,1,House/Townhouse,,,,,
2517,614572,614572,,BellairStreet,Kensington,1900,,1,House/Townhouse,,,,,
2517,627677,627677,,AMcConnellStreet,Kensington,1900,,1,House/Townhouse,,,,,
2517,627676,627676,,McConnellStreet,Kensington,2010,,1,House/Townhouse,,,,,
2517,614581,614581,,BellairStreet,Kensington,1910,,1,House/Townhouse,,,,,
2517,614580,614580,,BellairStreet,Kensington,1900,,1,House/Townhouse,,,,,
2517,614579,614579,,BellairStreet,Kensington,1900,,2,House/Townhouse,,,,,
2517,614578,614578,,BellairStreet,Kensington,1900,,1,House/Townhouse,,,,,
2517,614577,614577,,BellairStreet,Kensington,1900,,1,House/Townhouse,,,,,
2517,614555,614555,,McConnellStreet,Kensington,1900,,1,House/Townhouse,,,,,
2517,614569,614569,,McConnellStreet,Kensington,1900,,2,House/Townhouse,,,,,
2517,614564,614564,,McConnellStreet,Kensington,1900,,1,House/Townhouse,,,,,
2517,614562,614562,,McConnellStreet,Kensington,1900,,1,House/Townhouse,,,,,
2517,614560,614560,,McConnellStreet,Kensington,1900,,2,House/Townhouse,,,,,
2517,614557,614557,,McConnellStreet,Kensington,1900,,2,House/Townhouse,,,,,
2517,614558,614558,,McConnellStreet,Kensington,1900,,1,House/Townhouse,,,,,
2517,614570,614570,,BellairStreet,Kensington,1900,,1,House/Townhouse,,,,,
2518,614642,614642,,McConnellStreet,Kensington,1900,,1,House/Townhouse,,,,,
2518,614639,614639,,McConnellStreet,Kensington,1900,,1,House/Townhouse,,,,,
2518,614638,614638,,McConnellStreet,Kensington,1900,,1,House/Townhouse,,,,,
