Block ID,Property ID,Base property ID,Building name,Streetaddress,CLUE small area,Construction year,Refurbished year,Number of floors (above ground),Predominant space use,Accessibility type,Accessibility type description,Accessibility rating,Bicycle spaces,Has showers
440,105336,105336,B.S.C House,KingStreet,West Melbourne (Residential),1990,0,2,Office,Low level of accessibility,All entrances have steps,1,0,0
859,106462,106462,Balmoral,MarneStreet,South Yarra/Melbourne Remainder,1940,0,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
4,103972,103972,Banana Alley Vaults No. 1 - 19,FlindersStreet,Melbourne (CBD),1900,1990,1,Entertainment/Recreation - Indoor,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,1
732,110373,110373,Bank Apartments,CityRoad,Southbank,2011,0,42,Residential Apartment,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,50,1
33,100728,100728,Bank House,BankPlace,Melbourne (CBD),1903,2008,6,Office,Low level of accessibility,All entrances have steps,1,0,0
33,102131,110666,Bank of Australasia,CollinsStreet,Melbourne (CBD),1876,2008,9,Commercial Accommodation,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,1
74,108095,108095,Bank Of China,QueenStreet,Melbourne (CBD),1932,1995,3,Office,Low level of accessibility,All entrances have steps,1,0,0
17,103929,103929,Bank of New South Wales,FlindersLane,Melbourne (CBD),1924,2000,3,Office,Low level of accessibility,All entrances have steps,1,0,0
33,108066,108066,Bank of Singapore House,QueenStreet,Melbourne (CBD),1967,1984,13,Office,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,1
234,100806,100806,Barkly Gardens,BarklyStreet,Carlton,1980,0,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
235,100741,100741,Barkly Lodge,BarklyStreet,Carlton,1970,0,4,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
115,103296,103296,Baron House,ElizabethStreet,Melbourne (CBD),1924,1990,3,Educational/Research,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,0
21,606461,606461,Batmans Hill on Collins Hotel,CollinsStreet,Melbourne (CBD),2005,2009,6,Commercial Accommodation,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
268,102770,102770,Bayswater,DrummondStreet,Carlton,1890,2012,2,Office,Low level of accessibility,All entrances have steps,1,0,0
656,105129,105129,Beacon House,JolimontRoad,East Melbourne,1890,0,2,Office,Low level of accessibility,All entrances have steps,1,0,0
35,103322,103322,Beehive Building,ElizabethStreet,Melbourne (CBD),1935,2003,11,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
1103,598609,573403,Bendigo Bank Building,HarbourEsplanade,Docklands,2006,0,9,Office,High level of accessibility,Main Entrance has ramp,3,12,1
44,105959,105959,Benjamin House,LittleCollinsStreet,Melbourne (CBD),1945,1995,5,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
13,108058,108058,BENNELONG HOUSE,QueenStreet,Melbourne (CBD),1886,1994,3,Office,Low level of accessibility,All entrances have steps,1,0,0
12,103997,103997,Best Western Riverside Apartments,FlindersStreet,Melbourne (CBD),1990,2000,19,Parking - Commercial Covered,Low level of accessibility,All entrances have steps,1,10,0
74,104661,104661,Bianca Apartments,HardwareStreet,Melbourne (CBD),1910,2002,5,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
15,103940,103940,Bible House,FlindersLane,Melbourne (CBD),1898,1993,7,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
854,109905,109905,Bijoou,WalshStreet,South Yarra/Melbourne Remainder,1940,0,4,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
663,573368,573368,Birrarung Marr,BatmanAvenue,South Yarra/Melbourne Remainder,2003,0,1,Entertainment/Recreation - Indoor,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
355,109807,109807,Blackburn House,VictoriaStreet,North Melbourne,1870,0,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
375,101096,101096,BMDI House,BlackwoodStreet,North Melbourne,2003,0,4,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
802,110384,110384,BMW Melbourne,CityRoad,Southbank,1996,0,3,Retail - Cars,High level of accessibility,Main Entrance has ramp,3,0,1
23,102094,102094,BNZA House,CollinsStreet,Melbourne (CBD),1890,1983,9,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,0
791,110501,110501,Boeing Aerostructures Australia,LorimerStreet,Port Melbourne,1990,0,1,Manufacturing,Low level of accessibility,All entrances have steps,1,20,1
781,110515,110515,Boral Plasterboard,LorimerStreet,Port Melbourne,1960,0,1,Manufacturing,Low level of accessibility,All entrances have steps,1,0,0
58,101231,101231,Bourke Hill Apartments,BourkeStreet,Melbourne (CBD),1983,0,6,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
46,101127,101127,Bourke House,RussellStreet,Melbourne (CBD),1945,2014,6,Unoccupied - Under Renovation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
1103,573401,573401,Bourke Junction,BourkeStreet,Docklands,2013,0,16,Office,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,119,1
58,101232,101232,Bourke Mews,BourkeStreet,Melbourne (CBD),1892,2002,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
52,101172,101172,Bourke Place,BourkeStreet,Melbourne (CBD),1991,0,52,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
772,110529,110529,Boutique Homes,LorimerStreet,Docklands,2011,0,5,Office,High level of accessibility,Main Entrance has ramp,3,0,0
263,563935,563935,Bouverie Close Apartments,BouverieStreet,Carlton,2003,0,10,Residential Apartment,High level of accessibility,Main Entrance has ramp,3,0,0
809,110368,110368,Boyd Community Hub,CityRoad,Southbank,1884,2011,3,Community Use,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,12,0
14,103949,103949,Boydex House,FlindersLane,Melbourne (CBD),1912,1987,5,Office,Low level of accessibility,All entrances have steps,1,0,0
365,107510,107510,BPG House,PeelStreet,North Melbourne,1850,0,3,Office,Low level of accessibility,All entrances have steps,1,0,0
35,103320,103320,Brashs,ElizabethStreet,Melbourne (CBD),1862,1997,6,Unoccupied - Unused,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
267,102611,102611,Budfford Terrace,DrummondStreet,Carlton,1890,0,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,0
240,101054,101054,Building  207,BerkeleyStreet,Carlton,1970,0,2,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
801,110335,110335,Building 1,SouthbankBoulevard,Southbank,1988,0,10,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
96,606638,105490,Building 1 (Francis Ormond),LaTrobeStreet,Melbourne (CBD),1883,0,3,Office,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,1
96,606648,105490,Building 10,SwanstonStreet,Melbourne (CBD),1968,0,14,Educational/Research,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
264,619111,619111,Building 100 - RMIT Design Hub and Archive,VictoriaStreet,Carlton,2011,0,9,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,100,1
96,606670,105490,Building 11,LaTrobeStreet,Melbourne (CBD),1845,2006,3,Unoccupied - Under Renovation,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
96,606671,105490,Building 12 (Gillespie Wing),SwanstonStreet,Melbourne (CBD),1972,0,14,Educational/Research,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
96,529337,105490,Building 13 (Emily McPherson)                         ,RussellStreet,Melbourne (CBD),1926,2010,3,Educational/Research,High level of accessibility,Main Entrance has ramp,3,0,0
96,606672,105490,Building 14,SwanstonStreet,Melbourne (CBD),1975,0,14,Educational/Research,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
96,606673,105490,Building 15,LaTrobeStreet,Melbourne (CBD),1945,2007,5,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
96,606674,105490,Building 16 (Story Hall),SwanstonStreet,Melbourne (CBD),1887,1995,7,Educational/Research,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
96,108557,105490,Building 19,RussellStreet,Melbourne (CBD),1907,2003,2,Office,Low level of accessibility,All entrances have steps,1,0,0
96,606639,105490,Building 2,LaTrobeStreet,Melbourne (CBD),1916,0,4,Educational/Research,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
801,110326,110326,Building 2,RiversideQuay,Southbank,1987,0,7,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
96,108556,105490,Building 20 & 21,RussellStreet,Melbourne (CBD),1913,2003,4,Educational/Research,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
240,101053,101053,Building 204,BerkeleyStreet,Carlton,1970,0,2,Educational/Research,Low level of accessibility,All entrances have steps,1,0,0
240,101051,101051,Building 206,BerkeleyStreet,Carlton,1970,0,2,Educational/Research,Low level of accessibility,All entrances have steps,1,0,0
96,542484,105490,Building 22 (Singer Buiding),SwanstonStreet,Melbourne (CBD),1912,2007,4,Office,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
259,100828,100828,Building 221,BarryStreet,Carlton,1930,0,5,Office,Low level of accessibility,All entrances have steps,1,8,1
96,606675,105490,Building 24                                       ,LaTrobeStreet,Melbourne (CBD),1888,1982,2,Office,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
243,109328,109328,Building 243,SwanstonStreet,Carlton,1970,1990,2,Educational/Research,Low level of accessibility,All entrances have steps,1,0,0
255,109373,109373,Building 246,SwanstonStreet,Carlton,1970,0,3,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
259,108023,108023,Building 266,QueensberryStreet,Carlton,1940,0,4,Office,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,40,0
243,101262,101262,Building 269,BouverieStreet,Carlton,1900,0,2,Educational/Research,Low level of accessibility,All entrances have steps,1,0,0
243,104455,104455,Building 273,GrattanStreet,Carlton,1890,1998,2,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,0
242,104462,104462,Building 274,GrattanStreet,Carlton,1980,0,2,Educational/Research,Low level of accessibility,All entrances have steps,1,0,0
257,105524,105524,Building 278,LeicesterStreet,Carlton,2010,0,10,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
96,606676,105490,Building 28,LaTrobeStreet,Melbourne (CBD),1890,0,4,Unoccupied - Under Renovation,High level of accessibility,Main Entrance has ramp,3,0,0
801,110327,110327,Building 3,RiversideQuay,Southbank,1989,1998,8,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
96,606640,105490,Building 3 (Kernot Building),LaTrobeStreet,Melbourne (CBD),1931,2002,4,Educational/Research,High level of accessibility,Main Entrance has ramp,3,0,0
240,502486,502486,Building 337,BarryStreet,Carlton,2003,0,2,Office,Low level of accessibility,All entrances have steps,1,0,0
243,109329,109329,Building 348,SwanstonStreet,Carlton,1970,2012,3,Hospital/Clinic,Low level of accessibility,All entrances have steps,1,0,1
243,101263,101263,Building 384,BouverieStreet,Carlton,1954,2010,2,Office,Low level of accessibility,All entrances have steps,1,0,0
240,581299,581299,Building 388,BarryStreet,Carlton,2003,0,2,Office,Low level of accessibility,All entrances have steps,1,0,0
240,100837,100837,Building 394,BarryStreet,Carlton,1890,0,2,Office,Low level of accessibility,All entrances have steps,1,0,0
96,606641,105490,Building 4,LaTrobeStreet,Melbourne (CBD),1890,0,4,Educational/Research,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
96,606642,105490,Building 5,LaTrobeStreet,Melbourne (CBD),1937,0,4,Educational/Research,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
96,606643,105490,Building 6,LaTrobeStreet,Melbourne (CBD),1959,0,5,Educational/Research,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
96,606644,105490,Building 7,LaTrobeStreet,Melbourne (CBD),1960,2014,5,Educational/Research,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
96,606667,105490,Building 8,SwanstonStreet,Melbourne (CBD),1982,1993,12,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
96,606646,105490,Building 9,LaTrobeStreet,Melbourne (CBD),1937,2008,5,Educational/Research,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
81,561680,105462,Building A,LaTrobeStreet,Melbourne (CBD),1998,2003,6,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
245,581308,538825,Building A,SwanstonStreet,Carlton,2003,0,10,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
559,581062,573767,Building A,SpeakmenStreet,Kensington,2003,0,4,Residential Apartment,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,0
746,110450,110437,Building A,CoventryStreet,Southbank,1986,1996,6,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
81,561695,105462,Building B,LaTrobeStreet,Melbourne (CBD),2009,0,4,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,12,1
